PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4600607,116211,2015-11-26T08:00:00Z,16.0276,163.6877,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-26T09:00:00Z,16.0250,163.6590,0,-10,-1.6,-0.14,-0.03,0.5,313,15,-0.46,-0.123,001117111171111
4600607,116211,2015-11-26T11:00:00Z,16.0238,163.6473,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-26T12:00:00Z,16.0130,163.6050,0,-10.2,-1.7,-0.15,-0.04,0.5,313,15,-0.48,-0.123,001117111171111
4600607,116211,2015-11-26T13:00:00Z,16.0238,163.6473,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-26T14:00:00Z,16.0238,163.6473,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-26T15:00:00Z,16.0010,163.5620,0,-9.7,-1.9,-0.15,-0.04,0.5,313,15,-0.401,-0.087,001117111171111
4600607,116211,2015-11-26T16:00:00Z,16.0015,163.5519,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-26T17:00:00Z,16.0015,163.5519,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-26T18:00:00Z,15.9960,163.5240,0,-8.8,-3.5,-0.14,-0.05,0.5,313,15,-0.396,-0.062,001117111171111
4600607,116211,2015-11-26T19:00:00Z,15.9916,163.5070,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-26T20:00:00Z,15.9919,163.5070,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-26T21:00:00Z,15.9890,163.4820,0,-9.6,-4.1,-0.15,-0.05,0.5,313,15,-0.326,-0.087,001117111171111
4600607,116211,2015-11-26T22:00:00Z,15.9919,163.5070,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-26T23:00:00Z,15.9919,163.5070,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T00:00:00Z,15.9790,163.4580,0,-10.1,-2.3,-0.17,-0.04,0.5,313,15,-0.183,-0.139,001117111171111
4600607,116211,2015-11-27T01:00:00Z,15.9855,163.4673,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T02:00:00Z,15.9568,163.4422,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T03:00:00Z,15.9620,163.4450,0,-10.3,-2.7,-0.17,-0.05,0.5,313,15,-0.218,-0.262,001117111171111
4600607,116211,2015-11-27T04:00:00Z,15.9568,163.4422,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T05:00:00Z,15.9568,163.4422,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T06:00:00Z,15.9280,163.4140,0,-9.4,-3.8,-0.17,-0.06,0.5,313,15,-0.421,-0.334,001117111171111
4600607,116211,2015-11-27T07:00:00Z,15.9131,163.3969,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T08:00:00Z,15.9131,163.3969,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T09:00:00Z,15.8970,163.3600,0,-10.3,-4.2,-0.17,-0.07,0.5,313,15,-0.445,-0.278,001117111171111
4600607,116211,2015-11-27T10:00:00Z,15.8938,163.3521,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T11:00:00Z,15.8938,163.3521,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T12:00:00Z,15.8740,163.3240,0,-9.8,-4.9,-0.18,-0.06,0.5,313,15,-0.272,-0.262,001117111171111
4600607,116211,2015-11-27T13:00:00Z,15.8822,163.3312,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T14:00:00Z,15.8349,163.2968,0,,,,,,,,,,001447999999999
4600607,116211,2015-11-27T15:00:00Z,15.8460,163.3050,0,-9.8,-5,-0.19,-0.08,0.5,313,15,-0.272,-0.319,001117111171111
4600607,116211,2015-11-27T16:00:00Z,15.8822,163.3312,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T17:00:00Z,15.8349,163.2968,0,,,,,,,,,,001447999999999
4600607,116211,2015-11-27T18:00:00Z,15.8120,163.2690,0,-10.6,-4.3,-0.2,-0.08,0.5,313,15,-0.426,-0.237,001117111171111
4600607,116211,2015-11-27T19:00:00Z,15.8065,163.2541,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T20:00:00Z,15.8065,163.2541,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-27T21:00:00Z,15.8000,163.2190,0,-10.8,-3.4,-0.19,-0.06,0.5,313,15,-0.495,-0.149,001117111171111
4600607,116211,2015-11-27T22:00:00Z,15.7966,163.2050,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T00:00:00Z,15.7830,163.1690,0,-9.2,-4.7,-0.15,-0.07,0.5,313,15,-0.485,-0.216,001117111171111
4600607,116211,2015-11-28T01:00:00Z,15.7871,163.1773,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T02:00:00Z,15.7545,163.1154,0,,,,,,,,,,001447999999999
4600607,116211,2015-11-28T03:00:00Z,15.7580,163.1210,0,-7.8,-5.8,-0.14,-0.09,0.5,313,15,-0.46,-0.206,001117111171111
4600607,116211,2015-11-28T04:00:00Z,15.7545,163.1154,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T05:00:00Z,15.7545,163.1154,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T06:00:00Z,15.7430,163.0760,0,-8.6,-7.7,-0.16,-0.12,0.5,313,15,-0.401,-0.077,001117111171111
4600607,116211,2015-11-28T07:00:00Z,15.7545,163.1154,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T08:00:00Z,15.7410,163.0628,0,,,,,,,,,,001447999999999
4600607,116211,2015-11-28T09:00:00Z,15.7430,163.0400,0,-11.2,-5.9,-0.21,-0.13,0.5,313,15,-0.312,-0.031,001117111171111
4600607,116211,2015-11-28T10:00:00Z,15.7442,163.0233,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T11:00:00Z,15.7442,163.0233,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T12:00:00Z,15.7370,163.0130,0,-9.2,-6.5,-0.21,-0.11,0.5,313,15,-0.258,-0.165,001117111171111
4600607,116211,2015-11-28T13:00:00Z,15.7442,163.0233,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T14:00:00Z,15.7017,162.9788,0,,,,,,,,,,001447999999999
4600607,116211,2015-11-28T15:00:00Z,15.7110,162.9880,0,-10.9,-4.7,-0.21,-0.1,0.5,313,15,-0.272,-0.252,001117111171111
4600607,116211,2015-11-28T16:00:00Z,15.7442,163.0233,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T17:00:00Z,15.7017,162.9788,0,,,,,,,,,,001447999999999
4600607,116211,2015-11-28T18:00:00Z,15.6880,162.9580,0,-10.3,-4.3,-0.19,-0.08,0.5,313,15,-0.317,-0.216,001117111171111
4600607,116211,2015-11-28T19:00:00Z,15.7017,162.9788,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T20:00:00Z,15.6766,162.9378,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T21:00:00Z,15.6690,162.9240,0,-8.9,-4.3,-0.15,-0.08,0.5,313,15,-0.317,-0.18,001117111171111
4600607,116211,2015-11-28T22:00:00Z,15.6566,162.9014,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-28T23:00:00Z,15.6566,162.9014,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T00:00:00Z,15.6530,162.8940,0,-8.1,-5,-0.13,-0.08,0.5,312,15,-0.297,-0.154,001117111171111
4600607,116211,2015-11-29T01:00:00Z,15.6565,162.9007,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T02:00:00Z,15.6375,162.8596,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T03:00:00Z,15.6390,162.8640,0,-8.8,-3.4,-0.13,-0.05,0.5,312,15,-0.337,-0.175,001117111171111
4600607,116211,2015-11-29T04:00:00Z,15.6375,162.8596,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T05:00:00Z,15.6375,162.8596,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T06:00:00Z,15.6190,162.8260,0,-9.8,-2.2,-0.15,-0.05,0.5,312,15,-0.401,-0.17,001117111171111
4600607,116211,2015-11-29T07:00:00Z,15.6151,162.8161,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T08:00:00Z,15.6150,162.8059,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T09:00:00Z,15.6060,162.7830,0,-10.5,-4.2,-0.17,-0.07,0.5,312,15,-0.377,-0.067,001117111171111
4600607,116211,2015-11-29T10:00:00Z,15.6107,162.7671,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T12:00:00Z,15.6060,162.7500,0,-9,-5,-0.17,-0.09,0.5,312,15,-0.307,-0.067,001117111171111
4600607,116211,2015-11-29T13:00:00Z,15.6107,162.7671,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T14:00:00Z,15.5895,162.7111,0,,,,,,,,,,001447999999999
4600607,116211,2015-11-29T15:00:00Z,15.5930,162.7210,0,-9.2,-5.1,-0.16,-0.07,0.5,312,15,-0.362,-0.129,001117111171111
4600607,116211,2015-11-29T16:00:00Z,15.5893,162.7114,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T17:00:00Z,15.5893,162.7114,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T18:00:00Z,15.5810,162.6770,0,-9.6,-2.9,-0.17,-0.05,0.5,312,15,-0.466,-0.118,001117111171111
4600607,116211,2015-11-29T19:00:00Z,15.5760,162.6569,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T20:00:00Z,15.5726,162.6510,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-29T21:00:00Z,15.5700,162.6270,0,-9.8,-2.8,-0.17,-0.03,0.5,312,15,-0.486,-0.072,001117111171111
4600607,116211,2015-11-29T22:00:00Z,15.5726,162.6510,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T00:00:00Z,15.5670,162.5790,0,-9.5,-1.1,-0.15,-0.03,0.5,312,15,-0.377,0,001117111171111
4600607,116211,2015-11-30T01:00:00Z,15.5699,162.5503,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T02:00:00Z,15.5699,162.5503,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T03:00:00Z,15.5700,162.5510,0,-9,-2.4,-0.13,-0.03,0.5,312,15,-0.168,0.005,001117111171111
4600607,116211,2015-11-30T04:00:00Z,15.5699,162.5503,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T05:00:00Z,15.5669,162.5444,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T06:00:00Z,15.5680,162.5450,0,-9.6,-2.7,-0.15,-0.04,0.5,312,15,-0.178,-0.036,001117111171111
4600607,116211,2015-11-30T07:00:00Z,15.5671,162.5399,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T08:00:00Z,15.5644,162.5284,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T09:00:00Z,15.5630,162.5150,0,-10.4,-3,-0.16,-0.05,0.5,312,15,-0.382,0.005,001117111171111
4600607,116211,2015-11-30T10:00:00Z,15.5635,162.5023,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T11:00:00Z,15.5635,162.5023,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T12:00:00Z,15.5690,162.4680,0,-9.1,-4.1,-0.16,-0.05,0.5,312,15,-0.491,0.087,001117111171111
4600607,116211,2015-11-30T13:00:00Z,15.5824,162.4076,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T14:00:00Z,15.5824,162.4076,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T15:00:00Z,15.5800,162.4160,0,-9.3,-2.9,-0.16,-0.05,0.5,312,15,-0.337,0.077,001117111171111
4600607,116211,2015-11-30T16:00:00Z,15.5824,162.4074,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T17:00:00Z,15.5824,162.4074,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T18:00:00Z,15.5840,162.4000,0,-9.6,-2,-0.16,-0.03,0.5,312,15,-0.168,0.01,001117111171111
4600607,116211,2015-11-30T19:00:00Z,15.5843,162.3996,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T20:00:00Z,15.5842,162.3921,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T21:00:00Z,15.5820,162.3820,0,-9.4,-1.3,-0.15,-0.03,0.5,312,15,-0.243,-0.015,001117111171111
4600607,116211,2015-11-30T22:00:00Z,15.5809,162.3703,0,,,,,,,,,,001117999999999
4600607,116211,2015-11-30T23:00:00Z,15.5809,162.3703,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T00:00:00Z,15.5810,162.3510,0,-10,-1.2,-0.15,-0.02,0.5,312,15,-0.387,0.005,001117111171111
4600607,116211,2015-12-01T01:00:00Z,15.5827,162.3055,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T02:00:00Z,15.5827,162.3055,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T03:00:00Z,15.5830,162.3040,0,-10.2,-1.1,-0.15,-0.02,0.5,312,15,-0.446,0.041,001117111171111
4600607,116211,2015-12-01T04:00:00Z,15.5827,162.3055,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T05:00:00Z,15.5827,162.3055,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T06:00:00Z,15.5890,162.2610,0,-9.6,-1.7,-0.14,-0.03,0.5,312,15,-0.416,0.087,001117111171111
4600607,116211,2015-12-01T07:00:00Z,15.5924,162.2441,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T08:00:00Z,15.5924,162.2441,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T09:00:00Z,15.6000,162.2200,0,-9.5,-2.9,-0.14,-0.03,0.5,312,15,-0.352,0.067,001117111171111
4600607,116211,2015-12-01T10:00:00Z,15.6020,162.2129,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T12:00:00Z,15.6020,162.1900,0,-8,-2.6,-0.15,-0.03,0.5,312,15,-0.292,-0.01,001117111171111
4600607,116211,2015-12-01T13:00:00Z,15.5974,162.1548,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T14:00:00Z,15.5974,162.1548,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T15:00:00Z,15.5980,162.1610,0,-9.4,-2.4,-0.13,-0.04,0.5,312,15,-0.342,-0.026,001117111171111
4600607,116211,2015-12-01T16:00:00Z,15.5974,162.1551,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T17:00:00Z,15.5966,162.1182,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T18:00:00Z,15.5970,162.1210,0,-8.8,-1.9,-0.12,-0.04,0.5,312,15,-0.387,-0.036,001117111171111
4600607,116211,2015-12-01T19:00:00Z,15.5967,162.1071,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T20:00:00Z,15.5932,162.0932,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T21:00:00Z,15.5910,162.0830,0,-8.3,-1.5,-0.11,-0.02,0.5,312,15,-0.292,0.01,001117111171111
4600607,116211,2015-12-01T22:00:00Z,15.5914,162.0746,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-01T23:00:00Z,15.5968,162.0701,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-02T00:00:00Z,15.5990,162.0620,0,-7.2,-1.9,-0.09,-0.02,0.5,312,15,-0.228,0.072,001117111171111
4600607,116211,2015-12-02T01:00:00Z,15.6041,162.0413,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-02T02:00:00Z,15.6041,162.0413,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-02T03:00:00Z,15.6050,162.0370,0,-7.9,-2.7,-0.09,-0.03,0.5,312,15,-0.248,0.057,001117111171111
4600607,116211,2015-12-02T04:00:00Z,15.6105,162.0247,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-02T05:00:00Z,15.6105,162.0247,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-02T06:00:00Z,15.6100,162.0120,0,-7.7,-2.6,-0.11,-0.03,0.5,312,15,-0.188,0.021,001117111171111
4600607,116211,2015-12-02T07:00:00Z,15.6049,162.0116,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-02T08:00:00Z,15.6049,162.0116,0,,,,,,,,,,001117999999999
4600607,116211,2015-12-02T09:00:00Z,15.6090,161.9990,0,-9.1,-2,-0.11,-0.03,0.5,312,15,-0.203,-0.051,001117111171111
