PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2200628,132596,2015-11-03T06:00:00Z,43.6310,154.2530,0,-1.8,-8.5,-0.03,-0.22,0.5,313,15,0.078,0.386,001117111171111
2200628,132596,2015-11-03T07:00:00Z,43.6493,154.2574,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-03T08:00:00Z,43.6644,154.2614,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-03T09:00:00Z,43.6790,154.2670,0,4.3,-7.8,0.07,-0.18,0.5,313,15,0.234,0.417,001117111171111
2200628,132596,2015-11-03T10:00:00Z,43.6922,154.2746,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-03T11:00:00Z,43.6906,154.2860,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-03T12:00:00Z,43.7120,154.3160,0,3.5,-9.4,0.1,-0.21,0.5,313,15,0.361,0.17,001117111171111
2200628,132596,2015-11-03T13:00:00Z,43.7116,154.3166,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-03T14:00:00Z,43.7108,154.3724,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-03T15:00:00Z,43.7120,154.3640,0,4.6,-8.7,0.09,-0.18,0.5,313,15,0.316,0.015,001117111171111
2200628,132596,2015-11-03T16:00:00Z,43.7108,154.3724,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-03T17:00:00Z,43.7113,154.3920,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-03T18:00:00Z,43.7150,154.4010,0,5.7,,,,0.5,313,15,0.208,0.159,001117199971111
2200628,132596,2015-11-03T19:00:00Z,43.7249,154.4092,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-03T20:00:00Z,43.7286,154.4020,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-03T21:00:00Z,43.7430,154.4200,0,6.9,,,,0.5,313,15,0.212,0.262,001117199971111
2200628,132596,2015-11-03T22:00:00Z,43.7593,154.4496,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-03T23:00:00Z,43.7593,154.4496,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T00:00:00Z,43.7660,154.4580,0,7.7,,0.11,,0.5,313,15,0.319,0.252,001117191971111
2200628,132596,2015-11-04T01:00:00Z,43.7803,154.4736,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T02:00:00Z,43.7803,154.4736,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T03:00:00Z,43.7920,154.5060,0,8.8,,0.15,,0.5,313,15,0.349,0.201,001117191971111
2200628,132596,2015-11-04T04:00:00Z,43.8037,154.5345,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T05:00:00Z,43.8013,154.5379,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T06:00:00Z,43.8050,154.5520,0,9.6,,,,0.5,313,15,0.386,0.098,001117199971111
2200628,132596,2015-11-04T07:00:00Z,43.8071,154.5612,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T08:00:00Z,43.8085,154.5962,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T09:00:00Z,43.8110,154.6100,0,9.1,,,,0.5,313,15,0.416,0.087,001117199971111
2200628,132596,2015-11-04T10:00:00Z,43.8139,154.6210,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T12:00:00Z,43.8220,154.6640,0,9.3,,,,0.5,313,15,0.423,0.067,001117199971111
2200628,132596,2015-11-04T13:00:00Z,43.8225,154.6596,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T14:00:00Z,43.8225,154.6596,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T15:00:00Z,43.8240,154.7240,0,8.8,,,,0.5,313,15,0.445,0.067,001117199971111
2200628,132596,2015-11-04T16:00:00Z,43.8225,154.6596,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T17:00:00Z,43.8305,154.7664,0,,,,,,,,,,001447999999999
2200628,132596,2015-11-04T18:00:00Z,43.8350,154.7840,0,9.6,,,,0.5,313,15,0.531,0.113,001117199971111
2200628,132596,2015-11-04T19:00:00Z,43.8392,154.8041,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T20:00:00Z,43.8453,154.8681,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T21:00:00Z,43.8460,154.8670,0,10.2,,,,0.5,313,15,0.597,0.087,001117199971111
2200628,132596,2015-11-04T22:00:00Z,43.8498,154.8983,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-04T23:00:00Z,43.8498,154.8983,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T00:00:00Z,43.8520,154.9450,0,9.7,7.6,0.25,0.17,0.5,313,15,0.601,0.01,001117111171111
2200628,132596,2015-11-05T01:00:00Z,43.8498,154.8983,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T02:00:00Z,43.8486,155.0260,0,,,,,,,,,,001447999999999
2200628,132596,2015-11-05T03:00:00Z,43.8480,155.0290,0,9.9,6.5,0.22,0.14,0.5,313,15,0.597,-0.103,001117111171111
2200628,132596,2015-11-05T04:00:00Z,43.8486,155.0260,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T05:00:00Z,43.8385,155.0770,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T06:00:00Z,43.8320,155.1060,0,9.2,5.8,0.17,0.11,0.5,313,15,0.434,-0.175,001117111171111
2200628,132596,2015-11-05T07:00:00Z,43.8289,155.1184,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T08:00:00Z,43.8198,155.1244,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T09:00:00Z,43.8140,155.1460,0,8.2,5.8,0.14,0.09,0.5,313,15,0.327,-0.103,001117111171111
2200628,132596,2015-11-05T10:00:00Z,43.8115,155.1583,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T11:00:00Z,43.8115,155.1583,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T12:00:00Z,43.8120,155.1940,0,7.8,5.3,0.12,0.09,0.5,313,15,0.397,-0.01,001117111171111
2200628,132596,2015-11-05T13:00:00Z,43.8115,155.1583,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T14:00:00Z,43.8115,155.1583,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T15:00:00Z,43.8120,155.2530,0,7.7,5.4,0.11,0.08,0.5,313,15,0.524,-0.082,001117111171111
2200628,132596,2015-11-05T16:00:00Z,43.8125,155.2545,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T17:00:00Z,43.8078,155.3033,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T18:00:00Z,43.7960,155.3350,0,7.7,5.4,0.12,0.1,0.5,313,15,0.569,-0.288,001117111171111
2200628,132596,2015-11-05T19:00:00Z,43.7869,155.3542,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T20:00:00Z,43.7869,155.3542,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T21:00:00Z,43.7560,155.4060,0,8,7.1,0.14,0.12,0.5,313,15,0.357,-0.345,001117111171111
2200628,132596,2015-11-05T22:00:00Z,43.7376,155.4356,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-05T23:00:00Z,43.7294,155.4229,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T00:00:00Z,43.7290,155.4310,0,6.5,7.3,0.13,0.11,0.5,313,15,0.253,-0.206,001117111171111
2200628,132596,2015-11-06T01:00:00Z,43.7277,155.4406,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T02:00:00Z,43.7277,155.4406,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T03:00:00Z,43.7160,155.4740,0,7.3,5.8,0.1,0.09,0.5,313,15,0.368,-0.144,001117111171111
2200628,132596,2015-11-06T04:00:00Z,43.7100,155.4951,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T05:00:00Z,43.7096,155.5050,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T06:00:00Z,43.7010,155.5300,0,6.4,5,0.07,0.06,0.5,313,15,0.394,-0.18,001117111171111
2200628,132596,2015-11-06T07:00:00Z,43.6959,155.5460,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T08:00:00Z,43.6959,155.5460,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T09:00:00Z,43.6810,155.5800,0,5.2,5.3,0.05,0.05,0.5,313,15,0.316,-0.252,001117111171111
2200628,132596,2015-11-06T10:00:00Z,43.6678,155.5908,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T11:00:00Z,43.6591,155.6060,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T12:00:00Z,43.6520,155.6150,0,4.4,2.1,0.04,0.03,0.5,313,15,0.317,-0.262,001117111171111
2200628,132596,2015-11-06T13:00:00Z,43.6542,155.6107,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T14:00:00Z,43.6542,155.6107,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T15:00:00Z,43.6300,155.6650,0,3.6,2.2,0.02,0.01,0.5,313,15,0.346,-0.221,001117111171111
2200628,132596,2015-11-06T16:00:00Z,43.6192,155.6910,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T17:00:00Z,43.6192,155.6910,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T18:00:00Z,43.6090,155.7080,0,3.5,0.7,0.02,-0.03,0.5,313,15,0.306,-0.252,001117111171111
2200628,132596,2015-11-06T19:00:00Z,43.6031,155.7156,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T20:00:00Z,43.5877,155.7332,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T21:00:00Z,43.5810,155.7470,0,3.1,-8.5,0.05,-0.15,0.5,313,15,0.257,-0.293,001117111171111
2200628,132596,2015-11-06T22:00:00Z,43.5647,155.7700,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-06T23:00:00Z,43.5603,155.7702,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T00:00:00Z,43.5520,155.7770,0,1.9,-11,0.07,-0.29,0.5,313,15,0.216,-0.334,001117111171111
2200628,132596,2015-11-07T01:00:00Z,43.5402,155.7851,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T02:00:00Z,43.5402,155.7851,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T03:00:00Z,43.5160,155.8050,0,3.3,-11.9,0.09,-0.35,0.5,313,15,0.254,-0.468,001117111171111
2200628,132596,2015-11-07T04:00:00Z,43.5028,155.8169,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T05:00:00Z,43.5001,155.8190,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T06:00:00Z,43.4610,155.8450,0,3,-12,0.1,-0.34,0.5,313,15,0.202,-0.499,001117111171111
2200628,132596,2015-11-07T07:00:00Z,43.4537,155.8521,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T08:00:00Z,43.4537,155.8521,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T09:00:00Z,43.4190,155.8590,0,3.7,-11.2,0.09,-0.28,0.5,313,15,0.112,-0.417,001117111171111
2200628,132596,2015-11-07T10:00:00Z,43.4066,155.8606,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T11:00:00Z,43.4035,155.8749,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T12:00:00Z,43.3800,155.8750,0,4.3,-9.2,0.09,-0.19,0.5,313,15,0.194,-0.237,001117111171111
2200628,132596,2015-11-07T13:00:00Z,43.3853,155.8690,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T14:00:00Z,43.3740,155.9068,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T15:00:00Z,43.3730,155.9110,0,5.4,-7.9,0.1,-0.15,0.5,313,15,0.37,-0.252,001117111171111
2200628,132596,2015-11-07T16:00:00Z,43.3740,155.9068,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T17:00:00Z,43.3391,155.9732,0,,,,,,,,,,001447999999999
2200628,132596,2015-11-07T18:00:00Z,43.3310,155.9740,0,6.5,-7,0.11,-0.12,0.5,313,15,0.404,-0.442,001117111171111
2200628,132596,2015-11-07T19:00:00Z,43.3100,155.9767,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T20:00:00Z,43.3008,156.0048,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T21:00:00Z,43.2870,156.0190,0,6.2,-6.4,0.1,-0.1,0.5,313,15,0.247,-0.37,001117111171111
2200628,132596,2015-11-07T22:00:00Z,43.2731,156.0292,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-07T23:00:00Z,43.2607,156.0317,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T00:00:00Z,43.2590,156.0400,0,5.7,-4.7,0.08,-0.07,0.5,313,15,0.262,-0.309,001117111171111
2200628,132596,2015-11-08T01:00:00Z,43.2519,156.0561,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T02:00:00Z,43.2519,156.0561,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T03:00:00Z,43.2270,156.0890,0,5.4,-3.5,0.06,-0.04,0.5,313,15,0.289,-0.34,001117111171111
2200628,132596,2015-11-08T04:00:00Z,43.2171,156.1000,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T05:00:00Z,43.2171,156.1000,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T06:00:00Z,43.1930,156.1170,0,5.1,-3,0.05,-0.03,0.5,313,15,0.206,-0.293,001117111171111
2200628,132596,2015-11-08T07:00:00Z,43.2171,156.1000,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T08:00:00Z,43.1768,156.1289,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T09:00:00Z,43.1700,156.1440,0,4.1,-1.5,0.03,-0.01,0.5,313,15,0.214,-0.185,001117111171111
2200628,132596,2015-11-08T10:00:00Z,43.1661,156.1701,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T11:00:00Z,43.1596,156.1612,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T12:00:00Z,43.1570,156.1740,0,1.4,0.4,0.02,0,0.5,313,15,0.267,-0.159,001117111171111
2200628,132596,2015-11-08T13:00:00Z,43.1574,156.1745,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T14:00:00Z,43.1427,156.2102,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T15:00:00Z,43.1390,156.2150,0,3.3,2.6,0.01,0.01,0.5,313,15,0.233,-0.216,001117111171111
2200628,132596,2015-11-08T16:00:00Z,43.1242,156.2327,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T17:00:00Z,43.1242,156.2327,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T18:00:00Z,43.1150,156.2360,0,1.6,4,0.01,0.03,0.5,313,15,0.098,-0.154,001117111171111
2200628,132596,2015-11-08T19:00:00Z,43.1141,156.2442,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T20:00:00Z,43.1060,156.2471,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T21:00:00Z,43.1090,156.2410,0,-1.8,6.1,-0.02,0.08,0.5,313,15,0.169,-0.18,001117111171111
2200628,132596,2015-11-08T22:00:00Z,43.1118,156.2322,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-08T23:00:00Z,43.1118,156.2322,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T00:00:00Z,43.0800,156.2810,0,-4.7,9.6,-0.14,0.25,0.5,313,15,0.15,-0.273,001117111171111
2200628,132596,2015-11-09T01:00:00Z,43.0777,156.2849,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T02:00:00Z,43.0639,156.2853,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T03:00:00Z,43.0560,156.2810,0,-8.2,10.3,-0.26,0.37,0.5,313,15,-0.008,-0.232,001117111171111
2200628,132596,2015-11-09T04:00:00Z,43.0480,156.2773,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T05:00:00Z,43.0480,156.2773,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T06:00:00Z,43.0350,156.2790,0,-7.7,11.8,-0.27,0.49,0.5,313,15,0.132,-0.134,001117111171111
2200628,132596,2015-11-09T07:00:00Z,43.0352,156.2761,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T08:00:00Z,43.0379,156.2961,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T09:00:00Z,43.0300,156.3160,0,-5.3,15.3,-0.24,0.72,0.5,313,15,0.26,-0.067,001117111171111
2200628,132596,2015-11-09T10:00:00Z,43.0314,156.3135,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T11:00:00Z,43.0257,156.3297,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T12:00:00Z,43.0220,156.3480,0,-1.6,17.9,-0.02,0.97,0.5,313,15,0.346,-0.118,001117111171111
2200628,132596,2015-11-09T14:00:00Z,42.9986,156.4300,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T15:00:00Z,43.0070,156.4080,0,7.2,17.2,0.32,0.89,0.5,313,15,0.459,-0.216,001117111171111
2200628,132596,2015-11-09T16:00:00Z,42.9986,156.4300,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T17:00:00Z,42.9986,156.4300,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T18:00:00Z,42.9800,156.4700,0,12.3,8.2,0.42,0.38,0.5,313,15,0.305,-0.37,001117111171111
2200628,132596,2015-11-09T19:00:00Z,42.9770,156.4763,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T20:00:00Z,42.9495,156.4726,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T21:00:00Z,42.9350,156.4890,0,12.9,-1.9,0.29,0.01,0.5,313,15,0.215,-0.448,001117111171111
2200628,132596,2015-11-09T22:00:00Z,42.9495,156.4726,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-09T23:00:00Z,42.9495,156.4726,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T00:00:00Z,42.8930,156.5270,0,4.6,-9.2,0.11,-0.13,0.5,313,15,0.113,-0.463,001117111171111
2200628,132596,2015-11-10T01:00:00Z,42.8820,156.5324,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T02:00:00Z,42.8550,156.5237,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T03:00:00Z,42.8450,156.5190,0,-1.6,-9.7,-0.02,-0.15,0.5,313,15,-0.102,-0.304,001117111171111
2200628,132596,2015-11-10T04:00:00Z,42.8425,156.5151,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T05:00:00Z,42.8425,156.5151,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T06:00:00Z,42.8340,156.5000,0,-5.4,-8.8,-0.09,-0.14,0.5,313,15,-0.072,-0.051,001117111171111
2200628,132596,2015-11-10T07:00:00Z,42.8332,156.5015,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T08:00:00Z,42.8378,156.4978,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T09:00:00Z,42.8350,156.5000,0,-7.1,-7.1,-0.13,-0.12,0.5,313,15,0.128,-0.067,001117111171111
2200628,132596,2015-11-10T10:00:00Z,42.8378,156.4978,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T11:00:00Z,42.8224,156.5088,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T12:00:00Z,42.8210,156.5340,0,-9.4,-6.4,-0.16,-0.12,0.5,313,15,0.219,-0.283,001117111171111
2200628,132596,2015-11-10T13:00:00Z,42.8207,156.5346,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T14:00:00Z,42.8207,156.5346,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T15:00:00Z,42.7800,156.5580,0,-9.3,-5.6,-0.2,-0.13,0.5,313,15,0.144,-0.35,001117111171111
2200628,132596,2015-11-10T16:00:00Z,42.7693,156.5628,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T17:00:00Z,42.7693,156.5628,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T18:00:00Z,42.7530,156.5720,0,-9.2,,,,0.5,313,15,-0.015,-0.211,001117199971111
2200628,132596,2015-11-10T19:00:00Z,42.7464,156.5671,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T20:00:00Z,42.7443,156.5657,0,,,,,,,,,,001117999999999
2200628,132596,2015-11-10T21:00:00Z,42.7390,156.5540,0,-10.5,,,,0.5,313,15,-0.091,-0.129,001117199971111
2200628,132596,2015-11-10T22:00:00Z,42.7386,156.5574,0,,,,,,,,,,001117999999999
