PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100927,116453,2015-11-03T12:00:00Z,34.3220,151.9010,0,2.6,-1.2,0.01,0,0.5,313,15,-0.421,-0.268,001117111171111
2100927,116453,2015-11-03T14:00:00Z,34.3165,151.8331,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-03T15:00:00Z,34.3160,151.8430,0,2.5,-4.3,0.01,-0.04,0.5,313,15,-0.353,-0.01,001117111171111
2100927,116453,2015-11-03T16:00:00Z,34.3165,151.8331,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-03T17:00:00Z,34.3159,151.8211,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-03T18:00:00Z,34.3200,151.8180,0,0.3,,,,0.5,313,15,-0.076,0.067,001117199971111
2100927,116453,2015-11-03T19:00:00Z,34.3286,151.8168,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-03T20:00:00Z,34.3303,151.8134,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-03T21:00:00Z,34.3290,151.8250,0,-4,,,,0.5,313,15,0.11,-0.067,001117199971111
2100927,116453,2015-11-03T22:00:00Z,34.3117,151.8427,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-03T23:00:00Z,34.3117,151.8427,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T00:00:00Z,34.3070,151.8440,0,-6.7,,-0.15,,0.5,313,15,0.089,-0.288,001117191971111
2100927,116453,2015-11-04T01:00:00Z,34.3117,151.8427,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T02:00:00Z,34.3117,151.8427,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T03:00:00Z,34.2730,151.8460,0,-8.2,,-0.18,,0.5,313,15,-0.047,-0.365,001117191971111
2100927,116453,2015-11-04T04:00:00Z,34.2721,151.8464,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T05:00:00Z,34.2721,151.8464,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T06:00:00Z,34.2360,151.8330,0,-8.2,,,,0.5,313,15,-0.294,-0.262,001117199971111
2100927,116453,2015-11-04T07:00:00Z,34.2282,151.8262,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T08:00:00Z,34.2183,151.8005,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T09:00:00Z,34.2220,151.7770,0,-8,,,,0.5,313,15,-0.438,-0.026,001117199971111
2100927,116453,2015-11-04T10:00:00Z,34.2250,151.7633,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T11:00:00Z,34.2250,151.7633,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T12:00:00Z,34.2310,151.7300,0,-7.4,,,,0.5,313,15,-0.306,0.087,001117199971111
2100927,116453,2015-11-04T14:00:00Z,34.2250,151.7633,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T15:00:00Z,34.2390,151.7050,0,-7.2,,,,0.5,313,15,-0.085,0.067,001117199971111
2100927,116453,2015-11-04T16:00:00Z,34.2396,151.7028,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T17:00:00Z,34.2426,151.7064,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T18:00:00Z,34.2440,151.7100,0,-7.5,,,,0.5,313,15,0.119,-0.01,001117199971111
2100927,116453,2015-11-04T19:00:00Z,34.2426,151.7064,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T20:00:00Z,34.2462,151.7165,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T21:00:00Z,34.2370,151.7330,0,-6.2,,,,0.5,313,15,0.204,-0.144,001117199971111
2100927,116453,2015-11-04T22:00:00Z,34.2158,151.7599,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-04T23:00:00Z,34.2158,151.7599,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T00:00:00Z,34.2160,151.7580,0,-7.6,-2.8,-0.1,-0.04,0.5,313,15,0,-0.18,001117111171111
2100927,116453,2015-11-05T01:00:00Z,34.2158,151.7599,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T02:00:00Z,34.2025,151.7332,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T03:00:00Z,34.2020,151.7330,0,-8,-1.1,-0.11,-0.03,0.5,313,15,-0.179,-0.139,001117111171111
2100927,116453,2015-11-05T04:00:00Z,34.2025,151.7332,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T05:00:00Z,34.2025,151.7332,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T06:00:00Z,34.1890,151.7160,0,-7.8,-0.9,-0.1,-0.02,0.5,313,15,-0.136,-0.103,001117111171111
2100927,116453,2015-11-05T07:00:00Z,34.2025,151.7332,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T08:00:00Z,34.2025,151.7332,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T09:00:00Z,34.1820,151.7010,0,-8.4,-1.7,-0.12,-0.03,0.5,313,15,-0.132,0.041,001117111171111
2100927,116453,2015-11-05T10:00:00Z,34.1840,151.6995,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T12:00:00Z,34.1970,151.6850,0,-10.4,-2.6,-0.13,-0.05,0.5,313,15,-0.026,0.144,001117111171111
2100927,116453,2015-11-05T13:00:00Z,34.1936,151.6846,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T14:00:00Z,34.2104,151.6951,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T15:00:00Z,34.2100,151.6950,0,-9.8,-2.5,-0.17,-0.05,0.5,313,15,0.153,0.072,001117111171111
2100927,116453,2015-11-05T16:00:00Z,34.2104,151.6951,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T17:00:00Z,34.2150,151.7159,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T18:00:00Z,34.2110,151.7210,0,-9.2,-3.3,-0.14,-0.05,0.5,313,15,0.145,-0.113,001117111171111
2100927,116453,2015-11-05T20:00:00Z,34.1935,151.7281,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T21:00:00Z,34.1880,151.7290,0,-8.9,-4.2,-0.14,-0.07,0.5,313,15,-0.013,-0.226,001117111171111
2100927,116453,2015-11-05T22:00:00Z,34.1869,151.7297,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-05T23:00:00Z,34.1869,151.7297,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T00:00:00Z,34.1670,151.7180,0,-10.1,-2.8,-0.13,-0.03,0.5,313,15,-0.204,-0.134,001117111171111
2100927,116453,2015-11-06T01:00:00Z,34.1649,151.7140,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T02:00:00Z,34.1649,151.7140,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T03:00:00Z,34.1620,151.6810,0,-6.9,-0.1,-0.09,0,0.5,313,15,-0.349,-0.005,001117111171111
2100927,116453,2015-11-06T04:00:00Z,34.1626,151.6624,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T05:00:00Z,34.1609,151.6632,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T06:00:00Z,34.1660,151.6360,0,-4.5,-3,-0.03,-0.03,0.5,313,15,-0.302,0.123,001117111171111
2100927,116453,2015-11-06T07:00:00Z,34.1712,151.6107,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T08:00:00Z,34.1712,151.6107,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T09:00:00Z,34.1860,151.6100,0,-1.7,-5.7,-0.02,-0.05,0.5,313,15,-0.102,0.17,001117111171111
2100927,116453,2015-11-06T10:00:00Z,34.1843,151.6113,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T11:00:00Z,34.1843,151.6113,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T12:00:00Z,34.1990,151.6120,0,-1.2,-7.2,-0.02,-0.07,0.5,313,15,0.111,0.098,001117111171111
2100927,116453,2015-11-06T13:00:00Z,34.1983,151.6098,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T14:00:00Z,34.1983,151.6098,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T15:00:00Z,34.2050,151.6360,0,0.6,-6.7,0,-0.07,0.5,313,15,0.217,-0.031,001117111171111
2100927,116453,2015-11-06T16:00:00Z,34.2028,151.6535,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T17:00:00Z,34.2028,151.6535,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T18:00:00Z,34.1930,151.6630,0,0.8,-7.7,0.01,-0.1,0.5,313,15,0.179,-0.195,001117111171111
2100927,116453,2015-11-06T19:00:00Z,34.1771,151.6752,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T20:00:00Z,34.1771,151.6752,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T21:00:00Z,34.1670,151.6780,0,0,-9.3,0,-0.14,0.5,313,15,-0.004,-0.221,001117111171111
2100927,116453,2015-11-06T22:00:00Z,34.1711,151.6791,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-06T23:00:00Z,34.1711,151.6791,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T00:00:00Z,34.1500,151.6620,0,-0.7,-9.2,-0.02,-0.14,0.5,313,15,-0.179,-0.154,001117111171111
2100927,116453,2015-11-07T03:00:00Z,34.1370,151.6360,0,-2.7,-8.7,-0.05,-0.13,0.5,313,15,-0.234,-0.113,001117111171111
2100927,116453,2015-11-07T04:00:00Z,34.1327,151.6257,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T05:00:00Z,34.1327,151.6257,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T06:00:00Z,34.1280,151.6070,0,-5.4,-6.8,-0.07,-0.1,0.5,313,15,-0.17,0.077,001117111171111
2100927,116453,2015-11-07T07:00:00Z,34.1281,151.6032,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T08:00:00Z,34.1327,151.6257,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T09:00:00Z,34.1520,151.5960,0,-6.7,-5.5,-0.09,-0.08,0.5,313,15,-0.021,0.268,001117111171111
2100927,116453,2015-11-07T10:00:00Z,34.1281,151.6032,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T11:00:00Z,34.1764,151.5983,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T12:00:00Z,34.1800,151.6020,0,-6.6,-6.4,-0.1,-0.09,0.5,313,15,0.106,0.185,001117111171111
2100927,116453,2015-11-07T13:00:00Z,34.1764,151.5983,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T14:00:00Z,34.1870,151.6296,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T15:00:00Z,34.1880,151.6210,0,-7.9,-6.3,-0.13,-0.11,0.5,313,15,0.14,-0.026,001117111171111
2100927,116453,2015-11-07T16:00:00Z,34.1870,151.6296,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T17:00:00Z,34.1870,151.6296,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T18:00:00Z,34.1750,151.6350,0,-7.9,-6.1,-0.14,-0.1,0.5,313,15,-0.051,-0.139,001117111171111
2100927,116453,2015-11-07T19:00:00Z,34.1651,151.6353,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T20:00:00Z,34.1651,151.6353,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T21:00:00Z,34.1610,151.6090,0,-8.1,-4.4,-0.14,-0.08,0.5,313,15,-0.328,-0.015,001117111171111
2100927,116453,2015-11-07T22:00:00Z,34.1606,151.6177,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-07T23:00:00Z,34.1606,151.6177,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T00:00:00Z,34.1720,151.5580,0,-10.4,-3.2,-0.17,-0.05,0.5,313,15,-0.434,0.211,001117111171111
2100927,116453,2015-11-08T01:00:00Z,34.1606,151.6177,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T02:00:00Z,34.1907,151.5148,0,,,,,,,,,,001447999999999
2100927,116453,2015-11-08T03:00:00Z,34.2020,151.5070,0,-10.1,-0.4,-0.18,-0.02,0.5,313,15,-0.408,0.432,001117111171111
2100927,116453,2015-11-08T04:00:00Z,34.2194,151.4955,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T05:00:00Z,34.2203,151.4940,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T06:00:00Z,34.2560,151.4620,0,-9.4,0.4,-0.15,0,0.5,313,15,-0.361,0.442,001117111171111
2100927,116453,2015-11-08T07:00:00Z,34.2203,151.4940,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T08:00:00Z,34.2771,151.4398,0,,,,,,,,,,001447999999999
2100927,116453,2015-11-08T09:00:00Z,34.2880,151.4220,0,-9.9,0.9,-0.17,0.02,0.5,313,15,-0.306,0.103,001117111171111
2100927,116453,2015-11-08T10:00:00Z,34.2903,151.4091,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T11:00:00Z,34.2809,151.3975,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T12:00:00Z,34.2760,151.3900,0,-9.9,4,-0.18,0.05,0.5,313,15,-0.187,-0.139,001117111171111
2100927,116453,2015-11-08T13:00:00Z,34.2809,151.3975,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T14:00:00Z,34.2545,151.3765,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T15:00:00Z,34.2610,151.3780,0,-8.6,4.8,-0.16,0.09,0.5,313,15,-0.034,-0.165,001117111171111
2100927,116453,2015-11-08T16:00:00Z,34.2545,151.3765,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T17:00:00Z,34.2550,151.3757,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T18:00:00Z,34.2440,151.3820,0,-6.5,6.9,-0.13,0.1,0.5,313,15,-0.047,-0.175,001117111171111
2100927,116453,2015-11-08T19:00:00Z,34.2414,151.3789,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T20:00:00Z,34.2312,151.3725,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T21:00:00Z,34.2270,151.3670,0,-6.8,6.5,-0.11,0.11,0.5,313,15,-0.123,-0.123,001117111171111
2100927,116453,2015-11-08T22:00:00Z,34.2190,151.3538,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-08T23:00:00Z,34.2190,151.3538,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T00:00:00Z,34.2200,151.3530,0,-5,9.5,-0.09,0.17,0.5,313,15,-0.064,0.046,001117111171111
2100927,116453,2015-11-09T01:00:00Z,34.2190,151.3538,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T02:00:00Z,34.2190,151.3538,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T03:00:00Z,34.2360,151.3520,0,-2.7,10.4,-0.06,0.21,0.5,313,15,0.043,0.154,001117111171111
2100927,116453,2015-11-09T04:00:00Z,34.2496,151.3614,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T05:00:00Z,34.2496,151.3614,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T06:00:00Z,34.2500,151.3630,0,-0.9,9.9,-0.01,0.19,0.5,313,15,0.174,0.026,001117111171111
2100927,116453,2015-11-09T08:00:00Z,34.2496,151.3614,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T09:00:00Z,34.2410,151.3930,0,0.6,9.6,0.02,0.17,0.5,313,15,0.281,-0.123,001117111171111
2100927,116453,2015-11-09T11:00:00Z,34.2496,151.3615,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T12:00:00Z,34.2260,151.4290,0,1.2,9.6,0.03,0.13,0.5,313,15,0.302,-0.165,001117111171111
2100927,116453,2015-11-09T13:00:00Z,34.2020,151.4737,0,,,,,,,,,,001447999999999
2100927,116453,2015-11-09T14:00:00Z,34.2020,151.4737,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T15:00:00Z,34.2090,151.4640,0,1.8,8.4,0.03,0.12,0.5,313,15,0.217,-0.201,001117111171111
2100927,116453,2015-11-09T16:00:00Z,34.2020,151.4737,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T17:00:00Z,34.2020,151.4737,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T18:00:00Z,34.1870,151.4800,0,4.5,8.2,0.05,0.12,0.5,313,15,0.149,-0.17,001117111171111
2100927,116453,2015-11-09T19:00:00Z,34.2020,151.4737,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T20:00:00Z,34.1776,151.4901,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T21:00:00Z,34.1760,151.4990,0,3.9,8.9,0.06,0.14,0.5,313,15,0.226,-0.057,001117111171111
2100927,116453,2015-11-09T22:00:00Z,34.1776,151.4901,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-09T23:00:00Z,34.1776,151.4901,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T00:00:00Z,34.1760,151.5330,0,3.9,8.9,0.07,0.12,0.5,313,15,0.374,0.082,001117111171111
2100927,116453,2015-11-10T01:00:00Z,34.1760,151.5334,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T02:00:00Z,34.1957,151.6029,0,,,,,,,,,,001447999999999
2100927,116453,2015-11-10T03:00:00Z,34.1920,151.5870,0,6.3,6.4,0.07,0.09,0.5,313,15,0.519,0.149,001117111171111
2100927,116453,2015-11-10T04:00:00Z,34.1948,151.5995,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T05:00:00Z,34.1948,151.5995,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T06:00:00Z,34.2050,151.6550,0,5.6,6.1,0.07,0.07,0.5,313,15,0.677,0.046,001117111171111
2100927,116453,2015-11-10T07:00:00Z,34.2066,151.6857,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T08:00:00Z,34.2044,151.7268,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T09:00:00Z,34.2010,151.7460,0,6.3,4.9,0.06,0.05,0.5,313,15,0.57,-0.072,001117111171111
2100927,116453,2015-11-10T10:00:00Z,34.2044,151.7268,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T11:00:00Z,34.1934,151.7844,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T12:00:00Z,34.1910,151.7890,0,5.6,4,0.05,0.04,0.5,313,15,0.2,-0.062,001117111171111
2100927,116453,2015-11-10T13:00:00Z,34.1934,151.7844,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T14:00:00Z,34.1917,151.7924,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T15:00:00Z,34.1890,151.7930,0,3.1,5.7,0.04,0.05,0.5,313,15,0,0.123,001117111171111
2100927,116453,2015-11-10T16:00:00Z,34.1934,151.7844,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T17:00:00Z,34.1922,151.7911,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T18:00:00Z,34.2150,151.7890,0,5.6,,,,0.5,313,15,0.043,0.324,001117199971111
2100927,116453,2015-11-10T19:00:00Z,34.1922,151.7911,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T20:00:00Z,34.2326,151.7915,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T21:00:00Z,34.2520,151.8030,0,8.1,,,,0.5,313,15,0.238,0.34,001117199971111
2100927,116453,2015-11-10T22:00:00Z,34.2326,151.7915,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-10T23:00:00Z,34.2326,151.7915,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-11T00:00:00Z,34.2810,151.8450,0,6.2,3.1,0.08,0.04,0.5,313,15,0.404,0.139,001117111171111
2100927,116453,2015-11-11T01:00:00Z,34.2760,151.8254,0,,,,,,,,,,001117999999999
2100927,116453,2015-11-11T03:00:00Z,34.2790,151.8980,0,6.1,1.3,0.05,0,0.5,313,15,0.378,-0.123,001117111171111
